sale_id,sale_date,store_id,product_id,quantity,unit_price,unit_cost,revenue,cogs,gross_profit,loadshed_stage,loadshed_hours,was_loadshedding,loadshed_severity,sale_year,sale_month,sale_month_name,sale_day_of_week,is_weekend
TXN033468,2024-09-22,S003,P001,2,22.99,14.99,45.98,29.98,16.0,0,0,False,None,2024,9,September,Sunday,1
TXN033469,2024-09-22,S005,P008,5,69.99,45.0,349.95,225.0,124.95,0,0,False,None,2024,9,September,Sunday,1
TXN033470,2024-09-22,S003,P002,5,32.99,22.0,164.95,110.0,54.95,0,0,False,None,2024,9,September,Sunday,1
TXN033471,2024-09-22,S003,P002,1,32.99,22.0,32.99,22.0,10.99,0,0,False,None,2024,9,September,Sunday,1
TXN033472,2024-09-22,S005,P001,5,22.99,14.99,114.95,74.95,40.0,0,0,False,None,2024,9,September,Sunday,1
TXN033473,2024-09-22,S004,P003,3,99.99,65.0,299.97,195.0,104.97,0,0,False,None,2024,9,September,Sunday,1
TXN033474,2024-09-22,S003,P003,4,99.99,65.0,399.96,260.0,139.96,0,0,False,None,2024,9,September,Sunday,1
TXN033475,2024-09-23,S005,P007,1,84.99,55.0,84.99,55.0,29.99,0,0,False,None,2024,9,September,Monday,0
TXN033476,2024-09-23,S005,P008,2,69.99,45.0,139.98,90.0,49.98,0,0,False,None,2024,9,September,Monday,0
TXN033477,2024-09-23,S005,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Monday,0
TXN033478,2024-09-23,S005,P005,1,62.99,42.0,62.99,42.0,20.99,0,0,False,None,2024,9,September,Monday,0
TXN033479,2024-09-23,S005,P005,4,62.99,42.0,251.96,168.0,83.96,0,0,False,None,2024,9,September,Monday,0
TXN033480,2024-09-23,S003,P004,1,54.99,38.0,54.99,38.0,16.99,0,0,False,None,2024,9,September,Monday,0
TXN033481,2024-09-23,S004,P006,1,44.99,28.0,44.99,28.0,16.99,0,0,False,None,2024,9,September,Monday,0
TXN033482,2024-09-23,S005,P008,5,69.99,45.0,349.95,225.0,124.95,0,0,False,None,2024,9,September,Monday,0
TXN033483,2024-09-23,S004,P006,3,44.99,28.0,134.97,84.0,50.97,0,0,False,None,2024,9,September,Monday,0
TXN033484,2024-09-23,S005,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Monday,0
TXN033485,2024-09-23,S002,P007,3,84.99,55.0,254.97,165.0,89.97,0,0,False,None,2024,9,September,Monday,0
TXN033486,2024-09-23,S001,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Monday,0
TXN033487,2024-09-23,S001,P003,5,99.99,65.0,499.95,325.0,174.95,0,0,False,None,2024,9,September,Monday,0
TXN033488,2024-09-23,S003,P003,5,99.99,65.0,499.95,325.0,174.95,0,0,False,None,2024,9,September,Monday,0
TXN033489,2024-09-23,S002,P001,5,22.99,14.99,114.95,74.95,40.0,0,0,False,None,2024,9,September,Monday,0
TXN033490,2024-09-23,S002,P009,3,29.99,18.0,89.97,54.0,35.97,0,0,False,None,2024,9,September,Monday,0
TXN033491,2024-09-23,S004,P002,2,32.99,22.0,65.98,44.0,21.98,0,0,False,None,2024,9,September,Monday,0
TXN033492,2024-09-23,S001,P009,4,29.99,18.0,119.96,72.0,47.96,0,0,False,None,2024,9,September,Monday,0
TXN033493,2024-09-23,S002,P008,4,69.99,45.0,279.96,180.0,99.96,0,0,False,None,2024,9,September,Monday,0
TXN033494,2024-09-23,S004,P010,4,32.99,20.0,131.96,80.0,51.96,0,0,False,None,2024,9,September,Monday,0
TXN033495,2024-09-23,S001,P005,1,62.99,42.0,62.99,42.0,20.99,0,0,False,None,2024,9,September,Monday,0
TXN033496,2024-09-23,S001,P001,2,22.99,14.99,45.98,29.98,16.0,0,0,False,None,2024,9,September,Monday,0
TXN033497,2024-09-23,S002,P009,3,29.99,18.0,89.97,54.0,35.97,0,0,False,None,2024,9,September,Monday,0
TXN033498,2024-09-23,S005,P005,2,62.99,42.0,125.98,84.0,41.98,0,0,False,None,2024,9,September,Monday,0
TXN033499,2024-09-23,S004,P001,2,22.99,14.99,45.98,29.98,16.0,0,0,False,None,2024,9,September,Monday,0
TXN033500,2024-09-23,S001,P002,5,32.99,22.0,164.95,110.0,54.95,0,0,False,None,2024,9,September,Monday,0
TXN033501,2024-09-23,S004,P004,1,54.99,38.0,54.99,38.0,16.99,0,0,False,None,2024,9,September,Monday,0
TXN033502,2024-09-23,S005,P009,1,29.99,18.0,29.99,18.0,11.99,0,0,False,None,2024,9,September,Monday,0
TXN033503,2024-09-23,S002,P006,4,44.99,28.0,179.96,112.0,67.96,0,0,False,None,2024,9,September,Monday,0
TXN033504,2024-09-23,S005,P008,5,69.99,45.0,349.95,225.0,124.95,0,0,False,None,2024,9,September,Monday,0
TXN033505,2024-09-23,S003,P009,1,29.99,18.0,29.99,18.0,11.99,0,0,False,None,2024,9,September,Monday,0
TXN033506,2024-09-23,S004,P010,3,32.99,20.0,98.97,60.0,38.97,0,0,False,None,2024,9,September,Monday,0
TXN033507,2024-09-23,S005,P003,3,99.99,65.0,299.97,195.0,104.97,0,0,False,None,2024,9,September,Monday,0
TXN033508,2024-09-23,S003,P005,3,62.99,42.0,188.97,126.0,62.97,0,0,False,None,2024,9,September,Monday,0
TXN033509,2024-09-23,S004,P001,3,22.99,14.99,68.97,44.97,24.0,0,0,False,None,2024,9,September,Monday,0
TXN033510,2024-09-23,S004,P010,4,32.99,20.0,131.96,80.0,51.96,0,0,False,None,2024,9,September,Monday,0
TXN033511,2024-09-23,S005,P007,5,84.99,55.0,424.95,275.0,149.95,0,0,False,None,2024,9,September,Monday,0
TXN033512,2024-09-23,S005,P008,5,69.99,45.0,349.95,225.0,124.95,0,0,False,None,2024,9,September,Monday,0
TXN033513,2024-09-23,S002,P001,2,22.99,14.99,45.98,29.98,16.0,0,0,False,None,2024,9,September,Monday,0
TXN033514,2024-09-23,S005,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Monday,0
TXN033515,2024-09-23,S001,P009,5,29.99,18.0,149.95,90.0,59.95,0,0,False,None,2024,9,September,Monday,0
TXN033516,2024-09-23,S001,P006,1,44.99,28.0,44.99,28.0,16.99,0,0,False,None,2024,9,September,Monday,0
TXN033517,2024-09-23,S001,P001,3,22.99,14.99,68.97,44.97,24.0,0,0,False,None,2024,9,September,Monday,0
TXN033518,2024-09-23,S004,P010,5,32.99,20.0,164.95,100.0,64.95,0,0,False,None,2024,9,September,Monday,0
TXN033519,2024-09-23,S003,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Monday,0
TXN033520,2024-09-23,S005,P002,5,32.99,22.0,164.95,110.0,54.95,0,0,False,None,2024,9,September,Monday,0
TXN033521,2024-09-23,S002,P010,2,32.99,20.0,65.98,40.0,25.98,0,0,False,None,2024,9,September,Monday,0
TXN033522,2024-09-23,S005,P001,5,22.99,14.99,114.95,74.95,40.0,0,0,False,None,2024,9,September,Monday,0
TXN033523,2024-09-23,S005,P010,2,32.99,20.0,65.98,40.0,25.98,0,0,False,None,2024,9,September,Monday,0
TXN033524,2024-09-23,S003,P007,5,84.99,55.0,424.95,275.0,149.95,0,0,False,None,2024,9,September,Monday,0
TXN033525,2024-09-23,S003,P006,2,44.99,28.0,89.98,56.0,33.98,0,0,False,None,2024,9,September,Monday,0
TXN033526,2024-09-23,S004,P004,4,54.99,38.0,219.96,152.0,67.96,0,0,False,None,2024,9,September,Monday,0
TXN033527,2024-09-23,S004,P003,3,99.99,65.0,299.97,195.0,104.97,0,0,False,None,2024,9,September,Monday,0
TXN033528,2024-09-23,S004,P004,4,54.99,38.0,219.96,152.0,67.96,0,0,False,None,2024,9,September,Monday,0
TXN033529,2024-09-23,S003,P002,4,32.99,22.0,131.96,88.0,43.96,0,0,False,None,2024,9,September,Monday,0
TXN033530,2024-09-23,S005,P009,5,29.99,18.0,149.95,90.0,59.95,0,0,False,None,2024,9,September,Monday,0
TXN033531,2024-09-23,S004,P004,1,54.99,38.0,54.99,38.0,16.99,0,0,False,None,2024,9,September,Monday,0
TXN033532,2024-09-23,S005,P004,4,54.99,38.0,219.96,152.0,67.96,0,0,False,None,2024,9,September,Monday,0
TXN033533,2024-09-23,S004,P003,2,99.99,65.0,199.98,130.0,69.98,0,0,False,None,2024,9,September,Monday,0
TXN033534,2024-09-23,S004,P002,5,32.99,22.0,164.95,110.0,54.95,0,0,False,None,2024,9,September,Monday,0
TXN033535,2024-09-23,S002,P009,5,29.99,18.0,149.95,90.0,59.95,0,0,False,None,2024,9,September,Monday,0
TXN033536,2024-09-23,S001,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Monday,0
TXN033537,2024-09-24,S004,P009,5,29.99,18.0,149.95,90.0,59.95,0,0,False,None,2024,9,September,Tuesday,0
TXN033538,2024-09-24,S004,P005,4,62.99,42.0,251.96,168.0,83.96,0,0,False,None,2024,9,September,Tuesday,0
TXN033539,2024-09-24,S002,P010,2,32.99,20.0,65.98,40.0,25.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033540,2024-09-24,S004,P006,2,44.99,28.0,89.98,56.0,33.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033541,2024-09-24,S001,P007,3,84.99,55.0,254.97,165.0,89.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033542,2024-09-24,S005,P005,1,62.99,42.0,62.99,42.0,20.99,0,0,False,None,2024,9,September,Tuesday,0
TXN033543,2024-09-24,S002,P010,3,32.99,20.0,98.97,60.0,38.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033544,2024-09-24,S002,P003,5,99.99,65.0,499.95,325.0,174.95,0,0,False,None,2024,9,September,Tuesday,0
TXN033545,2024-09-24,S002,P001,5,22.99,14.99,114.95,74.95,40.0,0,0,False,None,2024,9,September,Tuesday,0
TXN033546,2024-09-24,S005,P001,5,22.99,14.99,114.95,74.95,40.0,0,0,False,None,2024,9,September,Tuesday,0
TXN033547,2024-09-24,S001,P009,2,29.99,18.0,59.98,36.0,23.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033548,2024-09-24,S002,P006,3,44.99,28.0,134.97,84.0,50.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033549,2024-09-24,S002,P003,3,99.99,65.0,299.97,195.0,104.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033550,2024-09-24,S003,P009,4,29.99,18.0,119.96,72.0,47.96,0,0,False,None,2024,9,September,Tuesday,0
TXN033551,2024-09-24,S002,P002,3,32.99,22.0,98.97,66.0,32.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033552,2024-09-24,S005,P005,4,62.99,42.0,251.96,168.0,83.96,0,0,False,None,2024,9,September,Tuesday,0
TXN033553,2024-09-24,S005,P008,4,69.99,45.0,279.96,180.0,99.96,0,0,False,None,2024,9,September,Tuesday,0
TXN033554,2024-09-24,S004,P003,5,99.99,65.0,499.95,325.0,174.95,0,0,False,None,2024,9,September,Tuesday,0
TXN033555,2024-09-24,S004,P006,3,44.99,28.0,134.97,84.0,50.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033556,2024-09-24,S001,P006,3,44.99,28.0,134.97,84.0,50.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033557,2024-09-24,S005,P003,3,99.99,65.0,299.97,195.0,104.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033558,2024-09-24,S001,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033559,2024-09-24,S002,P005,3,62.99,42.0,188.97,126.0,62.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033560,2024-09-24,S003,P003,4,99.99,65.0,399.96,260.0,139.96,0,0,False,None,2024,9,September,Tuesday,0
TXN033561,2024-09-24,S003,P005,2,62.99,42.0,125.98,84.0,41.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033562,2024-09-24,S001,P003,2,99.99,65.0,199.98,130.0,69.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033563,2024-09-24,S003,P010,5,32.99,20.0,164.95,100.0,64.95,0,0,False,None,2024,9,September,Tuesday,0
TXN033564,2024-09-24,S003,P001,2,22.99,14.99,45.98,29.98,16.0,0,0,False,None,2024,9,September,Tuesday,0
TXN033565,2024-09-24,S001,P004,5,54.99,38.0,274.95,190.0,84.95,0,0,False,None,2024,9,September,Tuesday,0
TXN033566,2024-09-24,S003,P006,2,44.99,28.0,89.98,56.0,33.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033567,2024-09-24,S005,P008,2,69.99,45.0,139.98,90.0,49.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033568,2024-09-24,S002,P007,3,84.99,55.0,254.97,165.0,89.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033569,2024-09-24,S003,P010,3,32.99,20.0,98.97,60.0,38.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033570,2024-09-24,S002,P009,5,29.99,18.0,149.95,90.0,59.95,0,0,False,None,2024,9,September,Tuesday,0
TXN033571,2024-09-24,S002,P006,1,44.99,28.0,44.99,28.0,16.99,0,0,False,None,2024,9,September,Tuesday,0
TXN033572,2024-09-24,S005,P005,3,62.99,42.0,188.97,126.0,62.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033573,2024-09-24,S005,P008,3,69.99,45.0,209.97,135.0,74.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033574,2024-09-24,S004,P008,4,69.99,45.0,279.96,180.0,99.96,0,0,False,None,2024,9,September,Tuesday,0
TXN033575,2024-09-24,S001,P007,2,84.99,55.0,169.98,110.0,59.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033576,2024-09-24,S003,P005,1,62.99,42.0,62.99,42.0,20.99,0,0,False,None,2024,9,September,Tuesday,0
TXN033577,2024-09-24,S001,P002,3,32.99,22.0,98.97,66.0,32.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033578,2024-09-24,S002,P004,1,54.99,38.0,54.99,38.0,16.99,0,0,False,None,2024,9,September,Tuesday,0
TXN033579,2024-09-24,S003,P006,5,44.99,28.0,224.95,140.0,84.95,0,0,False,None,2024,9,September,Tuesday,0
TXN033580,2024-09-24,S001,P009,2,29.99,18.0,59.98,36.0,23.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033581,2024-09-24,S002,P008,1,69.99,45.0,69.99,45.0,24.99,0,0,False,None,2024,9,September,Tuesday,0
TXN033582,2024-09-24,S005,P008,5,69.99,45.0,349.95,225.0,124.95,0,0,False,None,2024,9,September,Tuesday,0
TXN033583,2024-09-24,S005,P008,3,69.99,45.0,209.97,135.0,74.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033584,2024-09-24,S001,P005,3,62.99,42.0,188.97,126.0,62.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033585,2024-09-24,S003,P001,4,22.99,14.99,91.96,59.96,32.0,0,0,False,None,2024,9,September,Tuesday,0
TXN033586,2024-09-24,S002,P009,5,29.99,18.0,149.95,90.0,59.95,0,0,False,None,2024,9,September,Tuesday,0
TXN033587,2024-09-24,S001,P007,4,84.99,55.0,339.96,220.0,119.96,0,0,False,None,2024,9,September,Tuesday,0
TXN033588,2024-09-24,S005,P005,3,62.99,42.0,188.97,126.0,62.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033589,2024-09-24,S005,P003,5,99.99,65.0,499.95,325.0,174.95,0,0,False,None,2024,9,September,Tuesday,0
TXN033590,2024-09-24,S004,P007,3,84.99,55.0,254.97,165.0,89.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033591,2024-09-24,S003,P006,2,44.99,28.0,89.98,56.0,33.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033592,2024-09-24,S005,P003,2,99.99,65.0,199.98,130.0,69.98,0,0,False,None,2024,9,September,Tuesday,0
TXN033593,2024-09-24,S002,P010,3,32.99,20.0,98.97,60.0,38.97,0,0,False,None,2024,9,September,Tuesday,0
TXN033594,2024-09-24,S002,P008,1,69.99,45.0,69.99,45.0,24.99,0,0,False,None,2024,9,September,Tuesday,0
TXN033595,2024-09-24,S001,P009,4,29.99,18.0,119.96,72.0,47.96,0,0,False,None,2024,9,September,Tuesday,0
TXN033596,2024-09-25,S003,P008,3,69.99,45.0,209.97,135.0,74.97,0,0,False,None,2024,9,September,Wednesday,0
TXN033597,2024-09-25,S003,P003,5,99.99,65.0,499.95,325.0,174.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033598,2024-09-25,S002,P010,5,32.99,20.0,164.95,100.0,64.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033599,2024-09-25,S002,P005,3,62.99,42.0,188.97,126.0,62.97,0,0,False,None,2024,9,September,Wednesday,0
TXN033600,2024-09-25,S004,P010,2,32.99,20.0,65.98,40.0,25.98,0,0,False,None,2024,9,September,Wednesday,0
TXN033601,2024-09-25,S004,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Wednesday,0
TXN033602,2024-09-25,S001,P002,1,32.99,22.0,32.99,22.0,10.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033603,2024-09-25,S001,P003,2,99.99,65.0,199.98,130.0,69.98,0,0,False,None,2024,9,September,Wednesday,0
TXN033604,2024-09-25,S003,P010,1,32.99,20.0,32.99,20.0,12.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033605,2024-09-25,S004,P002,4,32.99,22.0,131.96,88.0,43.96,0,0,False,None,2024,9,September,Wednesday,0
TXN033606,2024-09-25,S004,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Wednesday,0
TXN033607,2024-09-25,S004,P010,4,32.99,20.0,131.96,80.0,51.96,0,0,False,None,2024,9,September,Wednesday,0
TXN033608,2024-09-25,S002,P003,1,99.99,65.0,99.99,65.0,34.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033609,2024-09-25,S001,P003,3,99.99,65.0,299.97,195.0,104.97,0,0,False,None,2024,9,September,Wednesday,0
TXN033610,2024-09-25,S003,P005,2,62.99,42.0,125.98,84.0,41.98,0,0,False,None,2024,9,September,Wednesday,0
TXN033611,2024-09-25,S005,P004,5,54.99,38.0,274.95,190.0,84.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033612,2024-09-25,S002,P010,3,32.99,20.0,98.97,60.0,38.97,0,0,False,None,2024,9,September,Wednesday,0
TXN033613,2024-09-25,S003,P008,5,69.99,45.0,349.95,225.0,124.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033614,2024-09-25,S002,P005,4,62.99,42.0,251.96,168.0,83.96,0,0,False,None,2024,9,September,Wednesday,0
TXN033615,2024-09-25,S001,P005,2,62.99,42.0,125.98,84.0,41.98,0,0,False,None,2024,9,September,Wednesday,0
TXN033616,2024-09-25,S005,P008,1,69.99,45.0,69.99,45.0,24.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033617,2024-09-25,S002,P007,1,84.99,55.0,84.99,55.0,29.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033618,2024-09-25,S002,P010,2,32.99,20.0,65.98,40.0,25.98,0,0,False,None,2024,9,September,Wednesday,0
TXN033619,2024-09-25,S003,P008,1,69.99,45.0,69.99,45.0,24.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033620,2024-09-25,S005,P006,5,44.99,28.0,224.95,140.0,84.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033621,2024-09-25,S003,P006,2,44.99,28.0,89.98,56.0,33.98,0,0,False,None,2024,9,September,Wednesday,0
TXN033622,2024-09-25,S001,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Wednesday,0
TXN033623,2024-09-25,S001,P006,3,44.99,28.0,134.97,84.0,50.97,0,0,False,None,2024,9,September,Wednesday,0
TXN033624,2024-09-25,S003,P003,4,99.99,65.0,399.96,260.0,139.96,0,0,False,None,2024,9,September,Wednesday,0
TXN033625,2024-09-25,S004,P010,2,32.99,20.0,65.98,40.0,25.98,0,0,False,None,2024,9,September,Wednesday,0
TXN033626,2024-09-25,S001,P008,1,69.99,45.0,69.99,45.0,24.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033627,2024-09-25,S005,P010,5,32.99,20.0,164.95,100.0,64.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033628,2024-09-25,S003,P007,1,84.99,55.0,84.99,55.0,29.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033629,2024-09-25,S003,P003,5,99.99,65.0,499.95,325.0,174.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033630,2024-09-25,S004,P006,5,44.99,28.0,224.95,140.0,84.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033631,2024-09-25,S001,P009,5,29.99,18.0,149.95,90.0,59.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033632,2024-09-25,S001,P002,1,32.99,22.0,32.99,22.0,10.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033633,2024-09-25,S005,P003,1,99.99,65.0,99.99,65.0,34.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033634,2024-09-25,S004,P010,3,32.99,20.0,98.97,60.0,38.97,0,0,False,None,2024,9,September,Wednesday,0
TXN033635,2024-09-25,S004,P003,5,99.99,65.0,499.95,325.0,174.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033636,2024-09-25,S001,P005,1,62.99,42.0,62.99,42.0,20.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033637,2024-09-25,S004,P002,2,32.99,22.0,65.98,44.0,21.98,0,0,False,None,2024,9,September,Wednesday,0
TXN033638,2024-09-25,S003,P004,4,54.99,38.0,219.96,152.0,67.96,0,0,False,None,2024,9,September,Wednesday,0
TXN033639,2024-09-25,S001,P007,2,84.99,55.0,169.98,110.0,59.98,0,0,False,None,2024,9,September,Wednesday,0
TXN033640,2024-09-25,S001,P009,5,29.99,18.0,149.95,90.0,59.95,0,0,False,None,2024,9,September,Wednesday,0
TXN033641,2024-09-25,S001,P001,2,22.99,14.99,45.98,29.98,16.0,0,0,False,None,2024,9,September,Wednesday,0
TXN033642,2024-09-25,S004,P002,1,32.99,22.0,32.99,22.0,10.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033643,2024-09-25,S004,P009,1,29.99,18.0,29.99,18.0,11.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033644,2024-09-25,S001,P009,2,29.99,18.0,59.98,36.0,23.98,0,0,False,None,2024,9,September,Wednesday,0
TXN033645,2024-09-25,S002,P007,1,84.99,55.0,84.99,55.0,29.99,0,0,False,None,2024,9,September,Wednesday,0
TXN033646,2024-09-26,S004,P005,5,62.99,42.0,314.95,210.0,104.95,0,0,False,None,2024,9,September,Thursday,0
TXN033647,2024-09-26,S001,P003,5,99.99,65.0,499.95,325.0,174.95,0,0,False,None,2024,9,September,Thursday,0
TXN033648,2024-09-26,S002,P001,2,22.99,14.99,45.98,29.98,16.0,0,0,False,None,2024,9,September,Thursday,0
TXN033649,2024-09-26,S004,P009,1,29.99,18.0,29.99,18.0,11.99,0,0,False,None,2024,9,September,Thursday,0
TXN033650,2024-09-26,S001,P008,5,69.99,45.0,349.95,225.0,124.95,0,0,False,None,2024,9,September,Thursday,0
TXN033651,2024-09-26,S004,P006,1,44.99,28.0,44.99,28.0,16.99,0,0,False,None,2024,9,September,Thursday,0
TXN033652,2024-09-26,S004,P007,1,84.99,55.0,84.99,55.0,29.99,0,0,False,None,2024,9,September,Thursday,0
TXN033653,2024-09-26,S005,P005,5,62.99,42.0,314.95,210.0,104.95,0,0,False,None,2024,9,September,Thursday,0
TXN033654,2024-09-26,S001,P009,3,29.99,18.0,89.97,54.0,35.97,0,0,False,None,2024,9,September,Thursday,0
TXN033655,2024-09-26,S002,P004,1,54.99,38.0,54.99,38.0,16.99,0,0,False,None,2024,9,September,Thursday,0
TXN033656,2024-09-26,S001,P002,4,32.99,22.0,131.96,88.0,43.96,0,0,False,None,2024,9,September,Thursday,0
TXN033657,2024-09-26,S003,P004,3,54.99,38.0,164.97,114.0,50.97,0,0,False,None,2024,9,September,Thursday,0
TXN033658,2024-09-26,S002,P009,1,29.99,18.0,29.99,18.0,11.99,0,0,False,None,2024,9,September,Thursday,0
TXN033659,2024-09-26,S004,P001,2,22.99,14.99,45.98,29.98,16.0,0,0,False,None,2024,9,September,Thursday,0
TXN033660,2024-09-26,S002,P002,5,32.99,22.0,164.95,110.0,54.95,0,0,False,None,2024,9,September,Thursday,0
TXN033661,2024-09-26,S005,P009,1,29.99,18.0,29.99,18.0,11.99,0,0,False,None,2024,9,September,Thursday,0
TXN033662,2024-09-26,S005,P007,3,84.99,55.0,254.97,165.0,89.97,0,0,False,None,2024,9,September,Thursday,0
TXN033663,2024-09-26,S003,P001,5,22.99,14.99,114.95,74.95,40.0,0,0,False,None,2024,9,September,Thursday,0
TXN033664,2024-09-26,S002,P007,4,84.99,55.0,339.96,220.0,119.96,0,0,False,None,2024,9,September,Thursday,0
TXN033665,2024-09-26,S001,P006,5,44.99,28.0,224.95,140.0,84.95,0,0,False,None,2024,9,September,Thursday,0
TXN033666,2024-09-26,S002,P009,5,29.99,18.0,149.95,90.0,59.95,0,0,False,None,2024,9,September,Thursday,0
TXN033667,2024-09-26,S002,P001,1,22.99,14.99,22.99,14.99,8.0,0,0,False,None,2024,9,September,Thursday,0
TXN033668,2024-09-26,S005,P002,4,32.99,22.0,131.96,88.0,43.96,0,0,False,None,2024,9,September,Thursday,0
TXN033669,2024-09-26,S005,P001,1,22.99,14.99,22.99,14.99,8.0,0,0,False,None,2024,9,September,Thursday,0
TXN033670,2024-09-26,S001,P010,4,32.99,20.0,131.96,80.0,51.96,0,0,False,None,2024,9,September,Thursday,0
TXN033671,2024-09-26,S004,P007,4,84.99,55.0,339.96,220.0,119.96,0,0,False,None,2024,9,September,Thursday,0
TXN033672,2024-09-26,S001,P006,5,44.99,28.0,224.95,140.0,84.95,0,0,False,None,2024,9,September,Thursday,0
TXN033673,2024-09-26,S004,P006,2,44.99,28.0,89.98,56.0,33.98,0,0,False,None,2024,9,September,Thursday,0
TXN033674,2024-09-26,S003,P005,3,62.99,42.0,188.97,126.0,62.97,0,0,False,None,2024,9,September,Thursday,0
TXN033675,2024-09-26,S002,P006,5,44.99,28.0,224.95,140.0,84.95,0,0,False,None,2024,9,September,Thursday,0
TXN033676,2024-09-26,S001,P002,5,32.99,22.0,164.95,110.0,54.95,0,0,False,None,2024,9,September,Thursday,0
TXN033677,2024-09-26,S003,P001,2,22.99,14.99,45.98,29.98,16.0,0,0,False,None,2024,9,September,Thursday,0
TXN033678,2024-09-26,S005,P010,3,32.99,20.0,98.97,60.0,38.97,0,0,False,None,2024,9,September,Thursday,0
TXN033679,2024-09-26,S003,P007,5,84.99,55.0,424.95,275.0,149.95,0,0,False,None,2024,9,September,Thursday,0
TXN033680,2024-09-26,S001,P006,2,44.99,28.0,89.98,56.0,33.98,0,0,False,None,2024,9,September,Thursday,0
TXN033681,2024-09-26,S005,P008,4,69.99,45.0,279.96,180.0,99.96,0,0,False,None,2024,9,September,Thursday,0
TXN033682,2024-09-26,S004,P003,3,99.99,65.0,299.97,195.0,104.97,0,0,False,None,2024,9,September,Thursday,0
TXN033683,2024-09-26,S003,P005,5,62.99,42.0,314.95,210.0,104.95,0,0,False,None,2024,9,September,Thursday,0
TXN033684,2024-09-26,S003,P002,2,32.99,22.0,65.98,44.0,21.98,0,0,False,None,2024,9,September,Thursday,0
TXN033685,2024-09-26,S002,P001,2,22.99,14.99,45.98,29.98,16.0,0,0,False,None,2024,9,September,Thursday,0
TXN033686,2024-09-26,S003,P005,5,62.99,42.0,314.95,210.0,104.95,0,0,False,None,2024,9,September,Thursday,0
